#rho	 Pc
 7.887665308705097E+01 4.140239805934601E+14
 7.969860601827723E+01 4.248293454962034E+14
 8.052912430559698E+01 4.358977484364088E+14
 8.136829720634135E+01 4.472351225122221E+14
 8.221621490796886E+01 4.588478981166905E+14
 8.307296853775779E+01 4.707423435978340E+14
 8.393865017259998E+01 4.829254061848760E+14
 8.481335284889634E+01 4.954041192710529E+14
 8.569717057255586E+01 5.081851215248567E+14
 8.659019832909833E+01 5.212756933859141E+14
 8.749253209386289E+01 5.346837005102184E+14
 8.840426884232244E+01 5.484167610606582E+14
 8.932550656050586E+01 5.624824329969234E+14
 9.025634425552886E+01 5.768888908850022E+14
 9.119688196623424E+01 5.916447749571326E+14
 9.214722077394349E+01 6.067586218132961E+14
 9.310746281331988E+01 6.222390493074278E+14
 9.407771128334548E+01 6.380951199796049E+14
 9.505807045841166E+01 6.543360084334275E+14
 9.604864569952608E+01 6.709710122739954E+14
 9.704954346563579E+01 6.880096094355220E+14
 9.806087132506856E+01 7.054624947865285E+14
 9.908273796709366E+01 7.233394096142950E+14
 1.001152532136026E+02 7.416392512692258E+14
 1.011585280309121E+02 7.603602149847165E+14
 1.022126745416899E+02 7.795228820453720E+14
 1.032778060370044E+02 7.991539974857795E+14
 1.043540369885009E+02 8.192631382615875E+14
 1.054414830607034E+02 8.398523098963392E+14
 1.065402611234458E+02 8.609280719003404E+14
 1.076504892644317E+02 8.825060094186301E+14
 1.087722868019259E+02 9.046061223031808E+14
 1.099057742975776E+02 9.272405825345972E+14
 1.110510735693771E+02 9.504157612124682E+14
 1.122083077047484E+02 9.741423294995945E+14
 1.133776010737770E+02 9.984340052699808E+14
 1.145590793425766E+02 1.023303549377554E+15
 1.157528694867944E+02 1.048765126369811E+15
 1.169590998052578E+02 1.074831697981592E+15
 1.181778999337625E+02 1.101510092904295E+15
 1.194094008590048E+02 1.128812555000773E+15
 1.206537349326592E+02 1.156764184054152E+15
 1.219110358856021E+02 1.185384691016412E+15
 1.231814388422844E+02 1.214682182723875E+15
 1.244650803352538E+02 1.244668357996889E+15
 1.257620983198273E+02 1.275359966676707E+15
 1.270726321889187E+02 1.306773663976440E+15
 1.283968227880183E+02 1.338926944316206E+15
 1.297348124303308E+02 1.371831161606083E+15
 1.310867449120693E+02 1.405496011245609E+15
 1.324527655279095E+02 1.439947823820216E+15
 1.338330210866048E+02 1.475215486102654E+15
 1.352276599267645E+02 1.511311397747910E+15
 1.366368319327953E+02 1.548247476183138E+15
 1.380606885510101E+02 1.586043396419238E+15
 1.394993828059042E+02 1.624720582566484E+15
 1.409530693166012E+02 1.664298073497834E+15
 1.424219043134697E+02 1.704786144690430E+15
 1.439060456549144E+02 1.746204275035838E+15
 1.454056528443408E+02 1.788589698404654E+15
 1.469208870472979E+02 1.831966772475972E+15
 1.484519111087982E+02 1.876346971200249E+15
 1.499988895708198E+02 1.921750462771412E+15
 1.515619886899895E+02 1.968203742255980E+15
 1.531413764554507E+02 2.015728225593874E+15
 1.547372226069179E+02 2.064335846905364E+15
 1.563496986529185E+02 2.114053767032590E+15
 1.579789778892253E+02 2.164925222772522E+15
 1.596252354174811E+02 2.216973835116886E+15
 1.612886481640169E+02 2.270214746612406E+15
 1.629693948988666E+02 2.324674295494926E+15
 1.646676562549799E+02 2.380380840916211E+15
 1.663836147476351E+02 2.437363121717232E+15
 1.681174547940542E+02 2.495639891494543E+15
 1.698693627332231E+02 2.555232040962042E+15
 1.716395268459170E+02 2.616187156511774E+15
 1.734281373749362E+02 2.678544715982674E+15
 1.752353865455509E+02 2.742321579795818E+15
 1.770614685861609E+02 2.807546798513698E+15
 1.789065797491688E+02 2.874253932610411E+15
 1.807709183320724E+02 2.942460860986944E+15
 1.826546846987758E+02 3.012202070893895E+15
 1.845580813011224E+02 3.083534044327768E+15
 1.864813127006537E+02 3.156489757029476E+15
 1.884245855905931E+02 3.231091920791029E+15
 1.903881088180601E+02 3.307378292462202E+15
 1.923720934065152E+02 3.385374559821709E+15
 1.943767525784392E+02 3.465111168881224E+15
 1.964023017782482E+02 3.546649044780929E+15
 1.984489586954484E+02 3.630036311901630E+15
 2.005169432880313E+02 3.715309805614296E+15
 2.026064778061127E+02 3.802513355794442E+15
 2.047177868158190E+02 3.891665916364617E+15
 2.068510972234209E+02 3.982799195718914E+15
 2.090066382997204E+02 4.075982128348938E+15
 2.111846417046899E+02 4.171260323234081E+15
 2.133853415123702E+02 4.268665909298016E+15
 2.156089742360261E+02 4.368237374002864E+15
 2.178557788535648E+02 4.470006485873598E+15
 2.201259968332203E+02 4.574038496138816E+15
 2.224198721595032E+02 4.680401914923192E+15
 2.247376513594232E+02 4.789134610564980E+15
 2.270795835289831E+02 4.900275244677902E+15
 2.294459203599501E+02 5.013859190486722E+15
 2.318369161669049E+02 5.129949881352944E+15
 2.342528279145742E+02 5.248627610301246E+15
 2.366939152454468E+02 5.369936920296956E+15
 2.391604405076774E+02 5.493924685404395E+15
 2.416526687832826E+02 5.620641469207515E+15
 2.441708679166289E+02 5.750127237691008E+15
 2.467153085432188E+02 5.882463095500942E+15
 2.492862641187766E+02 6.017733250106119E+15
 2.518840109486369E+02 6.155982661239447E+15
 2.545088282174397E+02 6.297251708882476E+15
 2.571609980191351E+02 6.441600196649952E+15
 2.598408053873006E+02 6.589121101103256E+15
 2.625485383257731E+02 6.739897338441670E+15
 2.652844878396029E+02 6.893969728210596E+15
 2.680489479663273E+02 7.051382367492472E+15
 2.708422158075715E+02 7.212229987394194E+15
 2.736645915609793E+02 7.376616045369390E+15
 2.765163785524752E+02 7.544594806178604E+15
 2.793978832688637E+02 7.716210169249251E+15
 2.823094153907680E+02 7.891550820110597E+15
 2.852512878259121E+02 8.070730638418777E+15
 2.882238167427491E+02 8.253821510390076E+15
 2.912273216044407E+02 8.440877211689994E+15
 2.942621252031907E+02 8.631956988246620E+15
 2.973285536949360E+02 8.827229583575140E+15
 3.004269366343984E+02 9.026934198220892E+15
 3.035576070105038E+02 9.230981116005664E+15
 3.067209012821680E+02 9.439246498846614E+15
 3.099171594144572E+02 9.651966528894952E+15
 3.131467249151244E+02 9.869330601281642E+15
 3.164099448715267E+02 1.009137329046892E+16
 3.197071699879280E+02 1.031817224973757E+16
 3.230387546231890E+02 1.054987113887522E+16
 3.264050568288515E+02 1.078658651797568E+16
 3.298064383876184E+02 1.102837226257606E+16
 3.332432648522354E+02 1.127534299642819E+16
 3.367159055847778E+02 1.152765308636963E+16
 3.402247337963458E+02 1.178538879288028E+16
 3.437701265871752E+02 1.204862510595214E+16
 3.473524649871642E+02 1.231752237735824E+16
 3.509721339968238E+02 1.259221586025346E+16
 3.546295226286545E+02 1.287276766200348E+16
 3.583250239489538E+02 1.315932021213722E+16
 3.620590351200606E+02 1.345204865422439E+16
 3.658319574430382E+02 1.375104316396384E+16
 3.696441964008028E+02 1.405639155487131E+16
 3.734961617017024E+02 1.436827705568121E+16
 3.773882673235480E+02 1.468685625699364E+16
 3.813209315581048E+02 1.501220400833461E+16
 3.852945770560470E+02 1.534449481200131E+16
 3.893096308723809E+02 1.568390590216880E+16
 3.933665245123407E+02 1.603051878971472E+16
 3.974656939777636E+02 1.638451528991491E+16
 4.016075798139483E+02 1.674608073070258E+16
 4.057926271569999E+02 1.711530720471639E+16
 4.100212857816704E+02 1.749238687549519E+16
 4.142940101496967E+02 1.787750893191632E+16
 4.186112594586425E+02 1.827078266679628E+16
 4.229734976912487E+02 1.867240859756871E+16
 4.273811936652990E+02 1.908257219831983E+16
 4.318348210840039E+02 1.950141142334215E+16
 4.363348585869115E+02 1.992914388057796E+16
 4.408817898013471E+02 2.036594507294004E+16
 4.454761033943891E+02 2.081196367913159E+16
 4.501182931253880E+02 2.126742459695604E+16
 4.548088578990310E+02 2.173251131732310E+16
 4.595483018189600E+02 2.220741898442286E+16
 4.643371342419493E+02 2.269236849676303E+16
 4.691758698326462E+02 2.318753376575729E+16
 4.740650286188840E+02 2.369314255898572E+16
 4.790051360475691E+02 2.420940910683725E+16
 4.839967230411527E+02 2.473654376983859E+16
 4.890403260546898E+02 2.527477858521582E+16
 4.941364871334932E+02 2.582433841063923E+16
 4.992857539713872E+02 2.638548553446751E+16
 5.044886799695704E+02 2.695819317528681E+16
 5.097458242960902E+02 2.754236327096828E+16
 5.150577519459375E+02 2.813840588655070E+16
 5.204250338017681E+02 2.874681543632975E+16
 5.258482466952563E+02 2.936783598079017E+16
 5.313279734690882E+02 3.000167373261261E+16
 5.368648030396005E+02 3.064859194381748E+16
 5.424593304600731E+02 3.130890942775808E+16
 5.481121569846799E+02 3.198290055657141E+16
 5.538238901331072E+02 3.267079785285373E+16
 5.595951437558446E+02 3.337287174911479E+16
 5.654265381001567E+02 3.408945405983936E+16
 5.713186998767426E+02 3.482085475069640E+16
 5.772722623270889E+02 3.556735117639908E+16
 5.832878652915264E+02 3.632925517451434E+16
 5.893661552779937E+02 3.710685452466455E+16
 5.955077855315196E+02 3.790045521056254E+16
 6.017134161044280E+02 3.871044106364499E+16
 6.079837139272752E+02 3.953714557950982E+16
 6.143193528805258E+02 4.038087649129291E+16
 6.207210138669763E+02 4.124198670425912E+16
 6.271893848849330E+02 4.212079681816246E+16
 6.337251611021519E+02 4.301768900099253E+16
 6.403290449305500E+02 4.393306602573902E+16
 6.470017461016953E+02 4.486728703040525E+16
 6.537439817430819E+02 4.582072305603029E+16
 6.605564764552018E+02 4.679372250365802E+16
 6.674399623894190E+02 4.778669989488391E+16
 6.743951793266548E+02 4.880011072033910E+16
 6.814228747568937E+02 4.983433765386694E+16
 6.885238039595174E+02 5.088975018734115E+16
 6.956987300844760E+02 5.196682137156814E+16
 7.029484242343054E+02 5.306602668046358E+16
 7.102736655469993E+02 5.418775408636008E+16
 7.176752412797431E+02 5.533243218685619E+16
 7.251539468935244E+02 5.650053074715041E+16
 7.327105861386202E+02 5.769253702644530E+16
 7.403459711409795E+02 5.890896133262168E+16
 7.480609224895020E+02 6.015024874645260E+16
 7.558562693242299E+02 6.141682279048643E+16
 7.637328494254560E+02 6.270925315785731E+16
 7.716915093037629E+02 6.402808306281705E+16
 7.797331042909973E+02 6.537373590944878E+16
 7.878584986321951E+02 6.674677450135525E+16
 7.960685655784630E+02 6.814779180475239E+16
 8.043641874808296E+02 6.957726676715576E+16
 8.127462558850713E+02 7.103571267231108E+16
 8.212156716275298E+02 7.252372351265643E+16
 8.297733449319262E+02 7.404189770943910E+16
 8.384201955071845E+02 7.559077723810653E+16
 8.471571526462745E+02 7.717090184714858E+16
 8.559851553260841E+02 7.878288435468317E+16
 8.649051523083335E+02 8.042736231221730E+16
 8.739181022415409E+02 8.210490370476006E+16
 8.830249737640478E+02 8.381605784935322E+16
 8.922267456081235E+02 8.556149697275885E+16
 9.015244067051493E+02 8.734187014420693E+16
 9.109189562919008E+02 8.915771689466624E+16
 9.204114040179394E+02 9.100970842556688E+16
 9.300027700541186E+02 9.289853584020915E+16
 9.396940852022257E+02 9.482476046670131E+16
 9.494863910057632E+02 9.678902122124026E+16
 9.593807398618858E+02 9.879199514171462E+16
 9.693781951345024E+02 1.008343434544901E+17
 9.794798312685595E+02 1.029164777663734E+17
 9.896867339055118E+02 1.050409156283593E+17
 1.000000000000000E+03 1.072114956769302E+17
